model,dataset,term,metric,window_idx,n_windows,prediction_bias_mean,prediction_bias_abs_mean,prediction_bias_std
sundial,exchange_rate,long,seasonal_correlation,4,1,-0.010892542741550382,0.010892542741550382,0.0
sundial,exchange_rate,long,seasonal_correlation,5,1,-0.021489281902238908,0.021489281902238908,0.0
sundial,exchange_rate,long,seasonal_correlation,6,1,-0.043058220504819014,0.043058220504819014,0.0
sundial,exchange_rate,long,seasonal_correlation,7,1,0.07923409870082651,0.07923409870082651,0.0
sundial,exchange_rate,long,seasonal_correlation,8,1,0.21048689562902198,0.21048689562902198,0.0
sundial,exchange_rate,long,seasonal_correlation,9,1,0.24915522534633383,0.24915522534633383,0.0
sundial,exchange_rate,long,residual_autocorr_lag1,0,1,-0.2911847782811241,0.2911847782811241,0.0
sundial,exchange_rate,long,residual_autocorr_lag1,1,1,-0.32408079678115,0.32408079678115,0.0
sundial,exchange_rate,long,residual_autocorr_lag1,10,1,-0.15970576782333223,0.15970576782333223,0.0
sundial,exchange_rate,long,residual_autocorr_lag1,2,1,-0.24530691378568487,0.24530691378568487,0.0
sundial,exchange_rate,long,residual_autocorr_lag1,3,1,-0.27516248728871007,0.27516248728871007,0.0
sundial,exchange_rate,long,residual_autocorr_lag1,4,1,-0.28557966903021437,0.28557966903021437,0.0
sundial,exchange_rate,long,residual_autocorr_lag1,5,1,-0.22781541330624566,0.22781541330624566,0.0
sundial,exchange_rate,long,residual_autocorr_lag1,6,1,-0.194363744300792,0.194363744300792,0.0
sundial,exchange_rate,long,residual_autocorr_lag1,7,1,-0.26789812793349893,0.26789812793349893,0.0
sundial,exchange_rate,long,residual_autocorr_lag1,8,1,0.04706998590213429,0.04706998590213429,0.0
sundial,exchange_rate,long,residual_autocorr_lag1,9,1,-0.2055623771482053,0.2055623771482053,0.0
sundial,exchange_rate,long,spectral_entropy,0,1,190.11730642736507,190.11730642736507,0.0
sundial,exchange_rate,long,spectral_entropy,1,1,-593.3690272854784,593.3690272854784,0.0
sundial,exchange_rate,long,spectral_entropy,10,1,-265.6591910808411,265.6591910808411,0.0
sundial,exchange_rate,long,spectral_entropy,2,1,-936.9834548496729,936.9834548496729,0.0
sundial,exchange_rate,long,spectral_entropy,3,1,-138.5219671670534,138.5219671670534,0.0
sundial,exchange_rate,long,spectral_entropy,4,1,333.8524631143765,333.8524631143765,0.0
sundial,exchange_rate,long,spectral_entropy,5,1,-629.403290742757,629.403290742757,0.0
sundial,exchange_rate,long,spectral_entropy,6,1,-786.3444951799897,786.3444951799897,0.0
sundial,exchange_rate,long,spectral_entropy,7,1,94.21019597735585,94.21019597735585,0.0
sundial,exchange_rate,long,spectral_entropy,8,1,101.54803709821726,101.54803709821726,0.0
sundial,exchange_rate,long,spectral_entropy,9,1,-110.89277841404498,110.89277841404498,0.0
sundial,Finland_Traffic_15T,long,trend_strength,0,1,-0.12253568105344581,0.12253568105344581,0.0
sundial,Finland_Traffic_15T,long,trend_strength,1,1,0.2098916022913819,0.2098916022913819,0.0
sundial,Finland_Traffic_15T,long,trend_strength,10,1,0.0,0.0,0.0
sundial,Finland_Traffic_15T,long,trend_strength,11,1,0.08344666920620071,0.08344666920620071,0.0
sundial,Finland_Traffic_15T,long,trend_strength,12,1,0.0015701818485618982,0.0015701818485618982,0.0
sundial,Finland_Traffic_15T,long,trend_strength,13,1,-0.009824844501527503,0.009824844501527503,0.0
sundial,Finland_Traffic_15T,long,trend_strength,14,1,-0.0441531413660766,0.0441531413660766,0.0
sundial,Finland_Traffic_15T,long,trend_strength,15,1,0.1864286869290065,0.1864286869290065,0.0
sundial,Finland_Traffic_15T,long,trend_strength,16,1,0.0632788792321973,0.0632788792321973,0.0
sundial,Finland_Traffic_15T,long,trend_strength,17,1,-0.1919853708139188,0.1919853708139188,0.0
sundial,Finland_Traffic_15T,long,trend_strength,18,1,-0.0735936219509633,0.0735936219509633,0.0
sundial,Finland_Traffic_15T,long,trend_strength,19,1,-0.0412683478887317,0.0412683478887317,0.0
sundial,Finland_Traffic_15T,long,trend_strength,2,1,0.2999984399925112,0.2999984399925112,0.0
sundial,Finland_Traffic_15T,long,trend_strength,3,1,-0.0443553788808579,0.0443553788808579,0.0
sundial,Finland_Traffic_15T,long,trend_strength,4,1,0.017265182373942006,0.017265182373942006,0.0
sundial,Finland_Traffic_15T,long,trend_strength,5,1,0.0410001778787389,0.0410001778787389,0.0
sundial,Finland_Traffic_15T,long,trend_strength,6,1,0.0502341310239157,0.0502341310239157,0.0
sundial,Finland_Traffic_15T,long,trend_strength,7,1,-0.08601272085095621,0.08601272085095621,0.0
sundial,Finland_Traffic_15T,long,trend_strength,8,1,0.012883434144454295,0.012883434144454295,0.0
sundial,Finland_Traffic_15T,long,trend_strength,9,1,-0.048958326858377296,0.048958326858377296,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,0,1,-0.0412433981771642,0.0412433981771642,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,1,1,0.003336478338361701,0.003336478338361701,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,10,1,-0.10431655764714609,0.10431655764714609,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,11,1,0.07265078516237079,0.07265078516237079,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,12,1,0.028997517128735998,0.028997517128735998,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,13,1,0.006271875734253501,0.006271875734253501,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,14,1,-0.0209422428487999,0.0209422428487999,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,15,1,-0.0315195902600265,0.0315195902600265,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,16,1,0.0734860752966068,0.0734860752966068,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,17,1,-0.1352729009504376,0.1352729009504376,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,18,1,-0.014555797657206,0.014555797657206,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,19,1,0.051072815625366905,0.051072815625366905,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,2,1,0.1550835518712331,0.1550835518712331,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,3,1,-0.0380374639408846,0.0380374639408846,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,4,1,0.078626258340557,0.078626258340557,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,5,1,0.0915830029672007,0.0915830029672007,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,6,1,0.0258809598939494,0.0258809598939494,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,7,1,-0.03438938601612619,0.03438938601612619,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,8,1,0.0208163402432323,0.0208163402432323,0.0
sundial,Finland_Traffic_15T,long,trend_linearity,9,1,0.1071905920971786,0.1071905920971786,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,0,1,0.03111476058032736,0.03111476058032736,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,1,1,0.025846700565956837,0.025846700565956837,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,10,1,0.06280574493249313,0.06280574493249313,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,11,1,0.14122438241017998,0.14122438241017998,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,12,1,0.12030079830044194,0.12030079830044194,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,13,1,0.10575740179551651,0.10575740179551651,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,14,1,0.09554323447898228,0.09554323447898228,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,15,1,0.18395098103481633,0.18395098103481633,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,16,1,0.15857820236630538,0.15857820236630538,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,17,1,0.07115547260447652,0.07115547260447652,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,18,1,0.1037673656963507,0.1037673656963507,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,19,1,0.14530345190950145,0.14530345190950145,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,2,1,0.11644946997282746,0.11644946997282746,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,3,1,0.11283686590111197,0.11283686590111197,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,4,1,-0.007873729094976079,0.007873729094976079,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,5,1,0.08582949208536894,0.08582949208536894,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,6,1,0.07309120751665055,0.07309120751665055,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,7,1,-0.03642874587787548,0.03642874587787548,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,8,1,-0.00974383397292411,0.00974383397292411,0.0
sundial,Finland_Traffic_15T,long,seasonal_strength,9,1,0.052079035711710686,0.052079035711710686,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,0,1,0.038288275361488044,0.038288275361488044,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,1,1,0.0793940043520398,0.0793940043520398,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,10,1,0.024104646073475178,0.024104646073475178,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,11,1,0.004894936655833404,0.004894936655833404,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,12,1,-0.015194281206553417,0.015194281206553417,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,13,1,-0.027343905646968758,0.027343905646968758,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,14,1,-0.021020826971450246,0.021020826971450246,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,15,1,0.010995900034509787,0.010995900034509787,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,16,1,0.08324398987153403,0.08324398987153403,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,17,1,0.022103617781268015,0.022103617781268015,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,18,1,0.06945123148225352,0.06945123148225352,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,19,1,0.03818628792962564,0.03818628792962564,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,2,1,0.0663702618434524,0.0663702618434524,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,3,1,0.08778639489492679,0.08778639489492679,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,4,1,0.09234795837860099,0.09234795837860099,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,5,1,0.053971148289823634,0.053971148289823634,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,6,1,0.03980051192194367,0.03980051192194367,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,7,1,0.05428083080352397,0.05428083080352397,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,8,1,0.046054906140087226,0.046054906140087226,0.0
sundial,Finland_Traffic_15T,long,seasonal_correlation,9,1,0.0041990024784447355,0.0041990024784447355,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,0,1,0.24760948963463325,0.24760948963463325,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,1,1,0.32821690657713876,0.32821690657713876,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,10,1,0.1517404509485466,0.1517404509485466,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,11,1,0.041734150697045114,0.041734150697045114,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,12,1,0.13671803999719045,0.13671803999719045,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,13,1,0.12091109346852613,0.12091109346852613,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,14,1,0.07704313970336929,0.07704313970336929,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,15,1,0.07142848696351278,0.07142848696351278,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,16,1,-0.013034235448416642,0.013034235448416642,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,17,1,0.13953436489871285,0.13953436489871285,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,18,1,0.215576472502662,0.215576472502662,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,19,1,0.09475740923575049,0.09475740923575049,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,2,1,0.2483773684172621,0.2483773684172621,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,3,1,0.30077761645410195,0.30077761645410195,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,4,1,0.4734696604277332,0.4734696604277332,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,5,1,0.15568416015809594,0.15568416015809594,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,6,1,0.1046237427221054,0.1046237427221054,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,7,1,0.3150850330959406,0.3150850330959406,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,8,1,0.27069244168816853,0.27069244168816853,0.0
sundial,Finland_Traffic_15T,long,residual_autocorr_lag1,9,1,0.25890444302732873,0.25890444302732873,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,0,1,-283.64547545938876,283.64547545938876,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,1,1,-315.10632880887806,315.10632880887806,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,10,1,-403.8566416050485,403.8566416050485,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,11,1,-484.7852342313163,484.7852342313163,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,12,1,-441.1119004116331,441.1119004116331,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,13,1,-326.4850406951482,326.4850406951482,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,14,1,-638.5632124287481,638.5632124287481,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,15,1,-578.7316921175002,578.7316921175002,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,16,1,-652.1987035759835,652.1987035759835,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,17,1,-769.1615490950417,769.1615490950417,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,18,1,-685.2950263763619,685.2950263763619,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,19,1,-562.6556468118524,562.6556468118524,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,2,1,-197.4050046350767,197.4050046350767,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,3,1,-449.0326754213593,449.0326754213593,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,4,1,-365.1986713632091,365.1986713632091,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,5,1,-590.473018110134,590.473018110134,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,6,1,-412.523359991334,412.523359991334,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,7,1,-757.8181530733909,757.8181530733909,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,8,1,-471.3086839249386,471.3086839249386,0.0
sundial,Finland_Traffic_15T,long,spectral_entropy,9,1,-661.752733094314,661.752733094314,0.0
sundial,NE_China_Wind_H,long,trend_strength,0,1,0.02682339078763485,0.02682339078763485,0.0
sundial,NE_China_Wind_H,long,trend_strength,1,1,0.07497919601439063,0.07497919601439063,0.0
sundial,NE_China_Wind_H,long,trend_strength,2,1,0.04102713249483181,0.04102713249483181,0.0
sundial,NE_China_Wind_H,long,trend_strength,3,1,0.11269798655842667,0.11269798655842667,0.0
sundial,NE_China_Wind_H,long,trend_strength,4,1,0.15012911770812387,0.15012911770812387,0.0
sundial,NE_China_Wind_H,long,trend_strength,5,1,0.08190765403277567,0.08190765403277567,0.0
sundial,NE_China_Wind_H,long,trend_strength,6,1,0.016619655124231802,0.016619655124231802,0.0
sundial,NE_China_Wind_H,long,trend_strength,7,1,0.06396802753941455,0.06396802753941455,0.0
sundial,NE_China_Wind_H,long,trend_linearity,0,1,-0.0034449369240400997,0.0034449369240400997,0.0
sundial,NE_China_Wind_H,long,trend_linearity,1,1,-0.00043952920035769997,0.00043952920035769997,0.0
sundial,NE_China_Wind_H,long,trend_linearity,2,1,0.0005245337457964,0.0005245337457964,0.0
sundial,NE_China_Wind_H,long,trend_linearity,3,1,-0.0003462652047809,0.0003462652047809,0.0
sundial,NE_China_Wind_H,long,trend_linearity,4,1,-0.001120346395867238,0.001120346395867238,0.0
sundial,NE_China_Wind_H,long,trend_linearity,5,1,-0.001690329315725,0.001690329315725,0.0
sundial,NE_China_Wind_H,long,trend_linearity,6,1,0.0009367110901647,0.0009367110901647,0.0
sundial,NE_China_Wind_H,long,trend_linearity,7,1,0.0014785250136235,0.0014785250136235,0.0
sundial,NE_China_Wind_H,long,seasonal_strength,0,1,0.975290542704863,0.975290542704863,0.0
sundial,NE_China_Wind_H,long,seasonal_strength,1,1,0.9469356242634965,0.9469356242634965,0.0
sundial,NE_China_Wind_H,long,seasonal_strength,2,1,0.7534574307014916,0.7534574307014916,0.0
sundial,NE_China_Wind_H,long,seasonal_strength,3,1,0.925691036066691,0.925691036066691,0.0
sundial,NE_China_Wind_H,long,seasonal_strength,4,1,0.7621273507838414,0.7621273507838414,0.0
sundial,NE_China_Wind_H,long,seasonal_strength,5,1,0.6873717000513102,0.6873717000513102,0.0
sundial,NE_China_Wind_H,long,seasonal_strength,6,1,0.33382538797497097,0.33382538797497097,0.0
sundial,NE_China_Wind_H,long,seasonal_strength,7,1,0.7205882762390816,0.7205882762390816,0.0
sundial,NE_China_Wind_H,long,seasonal_correlation,0,1,0.6947133146912732,0.6947133146912732,0.0
sundial,NE_China_Wind_H,long,seasonal_correlation,1,1,0.4553239555757621,0.4553239555757621,0.0
sundial,NE_China_Wind_H,long,seasonal_correlation,2,1,0.15929033468589704,0.15929033468589704,0.0
sundial,NE_China_Wind_H,long,seasonal_correlation,3,1,0.48102530307295965,0.48102530307295965,0.0
sundial,NE_China_Wind_H,long,seasonal_correlation,4,1,0.41613067793855096,0.41613067793855096,0.0
sundial,NE_China_Wind_H,long,seasonal_correlation,5,1,0.2018559392513355,0.2018559392513355,0.0
sundial,NE_China_Wind_H,long,seasonal_correlation,6,1,0.13464767600130945,0.13464767600130945,0.0
sundial,NE_China_Wind_H,long,seasonal_correlation,7,1,0.3064884834836168,0.3064884834836168,0.0
sundial,NE_China_Wind_H,long,residual_autocorr_lag1,0,1,-0.2693735952077193,0.2693735952077193,0.0
sundial,NE_China_Wind_H,long,residual_autocorr_lag1,1,1,-0.18066125363389574,0.18066125363389574,0.0
sundial,NE_China_Wind_H,long,residual_autocorr_lag1,2,1,-0.36134772288617434,0.36134772288617434,0.0
sundial,NE_China_Wind_H,long,residual_autocorr_lag1,3,1,-0.22102877328426385,0.22102877328426385,0.0
sundial,NE_China_Wind_H,long,residual_autocorr_lag1,4,1,-0.21888485048781048,0.21888485048781048,0.0
sundial,NE_China_Wind_H,long,residual_autocorr_lag1,5,1,-0.01443790944271972,0.01443790944271972,0.0
sundial,NE_China_Wind_H,long,residual_autocorr_lag1,6,1,-0.139766274107896,0.139766274107896,0.0
sundial,NE_China_Wind_H,long,residual_autocorr_lag1,7,1,-0.2283344934704442,0.2283344934704442,0.0
sundial,NE_China_Wind_H,long,spectral_entropy,0,1,-440.1616878527243,440.1616878527243,0.0
sundial,NE_China_Wind_H,long,spectral_entropy,1,1,-449.599706093885,449.599706093885,0.0
sundial,NE_China_Wind_H,long,spectral_entropy,2,1,-125.06727296425584,125.06727296425584,0.0
sundial,NE_China_Wind_H,long,spectral_entropy,3,1,-1747.0621848544179,1747.0621848544179,0.0
sundial,NE_China_Wind_H,long,spectral_entropy,4,1,-980.4117751253144,980.4117751253144,0.0
sundial,NE_China_Wind_H,long,spectral_entropy,5,1,508.7604377162238,508.7604377162238,0.0
sundial,NE_China_Wind_H,long,spectral_entropy,6,1,-353.5503808244881,353.5503808244881,0.0
sundial,NE_China_Wind_H,long,spectral_entropy,7,1,-1101.2833337643458,1101.2833337643458,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,0,1,-0.1487033274565558,0.1487033274565558,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,1,1,-0.022025061593973203,0.022025061593973203,0.0
