dataset,term,ratio_code,imputation_method,window_idx,distribution_gap,smape,smape_diff_vs_clean,prediction_mode,y_value
OpenElectricity_NEM_5T,long,020,mean,2,2.0451074793384802,21.473931180516036,-0.680317810574433,mean,-0.680317810574433
OpenElectricity_NEM_5T,long,020,mean,3,2.001157705369864,25.943803258192116,0.042765420002034205,mean,0.042765420002034205
OpenElectricity_NEM_5T,long,020,mean,4,1.8951020053023067,21.487822249584305,-0.2247451091230772,mean,-0.2247451091230772
OpenElectricity_NEM_5T,long,020,mean,5,1.5971098809455884,18.005523005711638,-1.629617607701661,mean,-1.629617607701661
OpenElectricity_NEM_5T,long,020,mean,6,1.48589796446789,19.53658445620349,-0.3945811710965401,mean,-0.3945811710965401
OpenElectricity_NEM_5T,long,020,mean,7,2.2296902214485286,16.94295223473332,-2.078521226108741,mean,-2.078521226108741
OpenElectricity_NEM_5T,long,020,mean,8,1.2796675863272928,19.76450856616492,0.6135915135103396,mean,0.6135915135103396
OpenElectricity_NEM_5T,long,020,mean,9,1.4383131594607792,21.37056546923424,-0.6833653296573878,mean,-0.6833653296573878
OpenElectricity_NEM_5T,long,020,mean,10,2.0757867279296716,20.723897314738572,-0.40255533860326764,mean,-0.40255533860326764
OpenElectricity_NEM_5T,long,020,mean,11,1.7730297981047676,20.526453929723214,-1.4721435682333244,mean,-1.4721435682333244
OpenElectricity_NEM_5T,long,020,mean,12,1.2770555832300554,18.22195290981715,-0.11441738268454671,mean,-0.11441738268454671
OpenElectricity_NEM_5T,long,020,mean,13,1.2963445035570418,18.922361988688895,-0.9453591433126789,mean,-0.9453591433126789
OpenElectricity_NEM_5T,long,020,mean,14,1.6455618009911213,18.128914569398177,0.36813753335104593,mean,0.36813753335104593
OpenElectricity_NEM_5T,long,020,mean,15,1.4355277371986295,18.991014562847415,-1.549032214662322,mean,-1.549032214662322
OpenElectricity_NEM_5T,long,020,mean,16,1.4800549796769171,17.869113917317726,-5.054808157721663,mean,-5.054808157721663
OpenElectricity_NEM_5T,long,020,mean,17,2.188726005492351,23.76656830688402,-2.680481635507764,mean,-2.680481635507764
OpenElectricity_NEM_5T,long,020,mean,18,2.482888287427726,18.36668837857695,-0.9686870730962944,mean,-0.9686870730962944
OpenElectricity_NEM_5T,long,020,mean,19,1.630878116449977,19.63178017849398,0.9402546760882622,mean,0.9402546760882622
OpenElectricity_NEM_5T,long,030,mean,0,1.601106704666252,15.749651944755211,-1.3120761488747945,mean,-1.3120761488747945
OpenElectricity_NEM_5T,long,030,mean,1,1.7561416694112837,18.240366697458,-1.2776313657665206,mean,-1.2776313657665206
OpenElectricity_NEM_5T,long,030,mean,2,1.9139249750472396,15.701278281855958,-6.452970709234512,mean,-6.452970709234512
OpenElectricity_NEM_5T,long,030,mean,3,1.9174361307880148,24.158979390089183,-1.7420584481008987,mean,-1.7420584481008987
OpenElectricity_NEM_5T,long,030,mean,4,1.5440992657056676,21.210707256900783,-0.5018601018065993,mean,-0.5018601018065993
OpenElectricity_NEM_5T,long,030,mean,5,1.6401950503385672,19.10793053444323,-0.527210078970068,mean,-0.527210078970068
OpenElectricity_NEM_5T,long,030,mean,6,1.9296773022928266,11.731232049300218,-8.199933577999811,mean,-8.199933577999811
OpenElectricity_NEM_5T,long,030,mean,7,1.4690394692977413,17.553807007292704,-1.4676664535493558,mean,-1.4676664535493558
OpenElectricity_NEM_5T,long,030,mean,8,1.2436904834312625,15.423088013436073,-3.7278290392185074,mean,-3.7278290392185074
OpenElectricity_NEM_5T,long,030,mean,9,1.8729183598139914,19.80755309747203,-2.246377701419597,mean,-2.246377701419597
OpenElectricity_NEM_5T,long,030,mean,10,1.882607234924211,20.83897363813644,-0.287479015205399,mean,-0.287479015205399
OpenElectricity_NEM_5T,long,030,mean,11,2.042020852297555,19.23310333938925,-2.7654941585672894,mean,-2.7654941585672894
OpenElectricity_NEM_5T,long,030,mean,12,1.5237999180040653,16.901332906644612,-1.4350373858570862,mean,-1.4350373858570862
OpenElectricity_NEM_5T,long,030,mean,13,2.5187232894177516,18.93448670255641,-0.9332344294451644,mean,-0.9332344294451644
OpenElectricity_NEM_5T,long,030,mean,14,1.6882531375642464,18.132186805614758,0.3714097695676273,mean,0.3714097695676273
OpenElectricity_NEM_5T,long,030,mean,15,1.5834244353653064,16.034909263822982,-4.505137513686755,mean,-4.505137513686755
OpenElectricity_NEM_5T,long,030,mean,16,1.1128398966244828,21.387546694437184,-1.5363753806022054,mean,-1.5363753806022054
OpenElectricity_NEM_5T,long,030,mean,17,1.6565471887753611,25.778556260051115,-0.6684936823406709,mean,-0.6684936823406709
OpenElectricity_NEM_5T,long,030,mean,18,1.6125629550731877,18.453260042392195,-0.8821154092810488,mean,-0.8821154092810488
OpenElectricity_NEM_5T,long,030,mean,19,1.3775417870226843,16.232058213627017,-2.4594672887787006,mean,-2.4594672887787006
